what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.redo",1308090547947
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.redo",1308090548194
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.redo",1308090548408
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.redo",1308090548849
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.redo",1308090550060
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308090551196
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308090571637
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308090571744
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308090573153
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308090573789
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308090578880
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308090578993
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308090581188
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308090581504
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308090581806
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308090582190
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308090587749
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308090606622
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1308090612851
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308090613230
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308090676451
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308090689069
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308090734013
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308090749799
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308090749934
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308090762779
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308090764123
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308090764674
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308090798015
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1308090813172
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1308090813751
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308090830877
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308090832095
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.LogCatView",1308090844159
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308090845147
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308090848946
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308090848972
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1308090852831
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1308090853993
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1308090856021
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1308090857376
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1308090862468
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1308090863338
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1308090864841
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308090879429
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308090879564
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308090879950
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308090881727
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1308090930451
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1308090930650
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1308090940467
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091055621
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091055751
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091055897
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091063419
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091083422
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091083550
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091083691
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091112411
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091115025
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091116740
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091129632
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091129784
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091129948
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091138576
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308091138740
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308091138870
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308091145501
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308091147321
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1308091158834
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308091159216
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1308091159665
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091167425
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091167596
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091179241
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091180271
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308091180435
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308091180435
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.close",1308091180450
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1308091186336
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1308091186526
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091227813
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091290252
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091293449
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091307333
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1308091312057
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091312481
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091314057
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091314436
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091435620
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091446633
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091447450
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091448320
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091506857
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1308091516501
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1308091519292
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308091522138
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091533033
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091543776
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1308091545147
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308091546547
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308091546786
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308091547159
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308091547501
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308091547759
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308091548189
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1308091598414
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1308091598589
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091604617
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091605512
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091605642
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091606863
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091616557
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091617627
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091625081
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091626137
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091634110
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091638778
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.LogCatView",1308091638880
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091640136
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091685419
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308091685471
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1308091696943
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1308091699025
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1308091702491
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091712143
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091713030
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091727101
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091738171
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.LogCatView",1308091738282
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091740432
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091789719
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308091789759
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1308091802296
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1308091803704
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091832841
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091833801
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091835639
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091855136
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.LogCatView",1308091855255
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091867346
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091877412
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308091877440
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091905616
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091906588
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091916799
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091921341
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1308091953168
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1308091954716
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091967530
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091968544
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091973194
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308091982320
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092009029
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092009348
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092013696
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092014547
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092021509
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092022475
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092026016
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092030707
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092032436
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092035691
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.LogCatView",1308092035802
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092044114
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092051092
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308092051120
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1308092074219
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1308092074793
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092081073
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092081873
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092084936
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092091911
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1308092094151
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1308092094339
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092095931
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092096815
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1308092107726
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092129979
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092135070
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.LogCatView",1308092138025
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092139421
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092178070
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092188645
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092196053
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308092196081
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092200830
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092201489
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1308092206672
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1308092206879
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092279194
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092281062
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1308092284246
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.LogCatView",1308092292416
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092293880
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092354693
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1308092354718
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092354966
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092355212
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092355463
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092355703
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092355941
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092356188
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092356447
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092356663
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092357316
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092357559
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092357749
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092357980
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092358190
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092358424
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092358644
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092358868
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092359090
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092359298
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092359513
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092359728
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092359954
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092360177
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092360494
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092360727
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092360951
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092361157
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092361368
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092361564
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092361878
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092362139
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092362424
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092362703
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092363484
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092363785
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092364109
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092364765
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092365386
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092365670
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.redo",1308092367372
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.redo",1308092368128
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.redo",1308092368664
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308092370933
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1308092380085
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092408267
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092409057
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092412973
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092430020
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092431209
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092433488
activated,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.LogCatView",1308092433608
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092434820
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092460407
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092465521
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308092468021
